tree_id,trunk_diam,status,health,spc_common,neighborhood
298664,7,Alive,Good,Callery pear,Great Kills
312800,6,Alive,Good,Callery pear,Rossville-Woodrow
164903,4,Alive,Good,dawn redwood,Flatbush
130139,3,Alive,Good,pin oak,Jamaica Estates-Holliswood
289383,7,Alive,Good,Callery pear,Charleston-Richmond Valley-Tottenville
308789,33,Alive,Good,London planetree,QN34
489176,3,Alive,Fair,cherry,BX17
641497,8,Alive,Good,Callery pear,Richmond Hill
319150,15,Alive,Good,Chinese elm,Cypress Hills-City Line
645026,18,Alive,Good,London planetree,Oakland Gardens
564401,4,Alive,Good,Japanese zelkova,St. Albans
565674,39,Alive,Good,London planetree,Hollis
125717,8,Alive,Good,English oak,BK90
195936,12,Alive,Good,Callery pear,MN40
265063,3,Alive,Good,London planetree,Queens Village
434662,2,Alive,Good,Japanese tree lilac,East New York
46274,18,Alive,Good,American elm,Lincoln Square
438003,3,Alive,Good,empress tree,East Tremont
382217,3,Alive,Good,common hackberry,Crotona Park East
360832,23,Alive,Good,London planetree,New Brighton-Silver Lake
515229,10,Alive,Good,Norway maple,Annadale-Huguenot-Prince's Bay-Eltingville
214135,8,Alive,Good,green ash,Steinway
600332,27,Alive,Good,London planetree,Auburndale
167069,18,Alive,Good,pin oak,Kew Gardens
399882,11,Alive,Good,ginkgo,11
300771,7,Alive,Good,Norway maple,New Brighton-Silver Lake
402181,4,Alive,Good,Amur maackia,West New Brighton-New Brighton-St. George
440552,8,Alive,Good,flowering dogwood,North Riverdale-Fieldston-Riverdale
225564,15,Alive,Good,sweetgum,BX62
558320,15,Alive,Good,pin oak,Baisley Park
141811,10,Alive,Good,green ash,North Side-South Side
237947,6,Alive,Good,honeylocust,East Williamsburg
123795,7,Alive,Good,pin oak,Hudson Yards-Chelsea-Flatiron-Union Square
378057,11,Alive,Good,Sophora,Madison
559745,25,Alive,Good,London planetree,21
469294,4,Alive,Poor,Kentucky coffeetree,Mariner's Harbor-Arlington-Port Ivory-Graniteville
174909,6,Alive,Good,pin oak,East Tremont
150435,15,Alive,Good,honeylocust,QN70
549689,0,Stump,,,Crown Heights North
389129,7,Alive,Good,London planetree,Borough Park
619117,19,Alive,Good,littleleaf linden,Sunset Park East
514558,13,Alive,Fair,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
596562,29,Alive,Good,mulberry,Bellerose
96143,4,Alive,Good,hawthorn,Marble Hill-Inwood
24944,4,Alive,Good,sweetgum,Westerleigh
469734,47,Alive,Good,eastern cottonwood,Bedford Park-Fordham North
154212,25,Alive,Good,London planetree,Kensington-Ocean Parkway
68814,3,Dead,,,Manhattanville
40965,2,Alive,Good,cherry,Old Town-Dongan Hills-South Beach
195534,14,Alive,Fair,Sophora,West Village
517045,18,Alive,Fair,American elm,Eastchester-Edenwald-Baychester
131345,4,Alive,Good,Sophora,Upper West Side
631614,2,Dead,,,Bedford
560127,23,Alive,Good,London planetree,Oakland Gardens
306048,15,Alive,Good,littleleaf linden,Kensington-Ocean Parkway
485208,2,Alive,Good,ginkgo,Park Slope-Gowanus
645311,3,Alive,Fair,katsura tree,Stuyvesant Heights
233167,10,Alive,Good,ginkgo,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
422709,30,Alive,Good,pin oak,Cypress Hills-City Line
217386,3,Alive,Poor,Japanese tree lilac,Hammels-Arverne-Edgemere
508847,14,Alive,Fair,maple,Annadale-Huguenot-Prince's Bay-Eltingville
199708,7,Alive,Good,crab apple,Upper West Side
364818,10,Alive,Good,sweetgum,Annadale-Huguenot-Prince's Bay-Eltingville
656156,17,Alive,Good,pin oak,Briarwood-Jamaica Hills
224076,13,Alive,Poor,black locust,Oakwood-Oakwood Beach
484872,3,Alive,Good,ginkgo,Sunset Park West
245565,19,Alive,Fair,Norway maple,Bellerose
220119,1,Alive,Good,littleleaf linden,Jackson Heights
16586,12,Alive,Good,ginkgo,Pelham Bay-Country Club-City Island
92739,16,Alive,Good,ginkgo,Brooklyn Heights-Cobble Hill
76485,7,Alive,Good,Sophora,Morningside Heights
155472,8,Alive,Good,pin oak,Upper West Side
225812,0,Stump,,,Bellerose
192962,0,Stump,,,Madison
135774,5,Alive,Good,honeylocust,East Harlem North
556149,3,Alive,Good,purple-leaf plum,Bushwick South
1517,9,Alive,Good,crimson king maple,Annadale-Huguenot-Prince's Bay-Eltingville
681947,26,Alive,Good,pin oak,Whitestone
182269,3,Alive,Fair,Sophora,Seagate-Coney Island
477312,23,Alive,Good,London planetree,New Springville-Bloomfield-Travis
485385,4,Alive,Good,Japanese zelkova,Park Slope-Gowanus
424292,19,Alive,Good,pin oak,Lindenwood-Howard Beach
147287,2,Alive,Good,Chinese elm,Oakwood-Oakwood Beach
445903,10,Alive,Good,red maple,Old Town-Dongan Hills-South Beach
678156,0,Stump,,,Georgetown-Marine Park-Bergen Beach-Mill Basin
253968,4,Alive,Good,honeylocust,BK33
256608,12,Alive,Good,honeylocust,East Concourse-Concourse Village
138291,4,Alive,Fair,'Schubert' chokecherry,Laurelton
123742,3,Alive,Poor,littleleaf linden,Hudson Yards-Chelsea-Flatiron-Union Square
522961,6,Dead,,,Elmhurst
295116,6,Dead,,,Bronxdale
26288,13,Alive,Good,American elm,Crown Heights North
344671,23,Alive,Good,London planetree,Westerleigh
271222,2,Alive,Good,littleleaf linden,Erasmus
95620,11,Alive,Good,Japanese zelkova,Douglas Manor-Douglaston-Little Neck
714332,8,Alive,Good,pin oak,Glendale
337624,23,Alive,Good,London planetree,Georgetown-Marine Park-Bergen Beach-Mill Basin
458595,17,Alive,Good,London planetree,New Dorp-Midland Beach
656592,36,Alive,Good,London planetree,Murray Hill
705595,12,Alive,Good,honeylocust,QN56
637817,5,Alive,Good,Sophora,Douglas Manor-Douglaston-Little Neck
22397,42,Alive,Good,pin oak,Williamsbridge-Olinville
134014,16,Alive,Good,sweetgum,Canarsie
342501,15,Alive,Good,London planetree,Forest Hills
685520,8,Alive,Good,cherry,Briarwood-Jamaica Hills
228551,3,Alive,Good,English oak,Woodside
477294,26,Alive,Good,pin oak,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
662139,26,Alive,Good,sweetgum,Briarwood-Jamaica Hills
164890,24,Alive,Good,Norway maple,Steinway
2042,6,Alive,Fair,Callery pear,Flushing
231874,39,Alive,Good,London planetree,Forest Hills
337820,22,Alive,Good,green ash,Great Kills
237669,7,Alive,Good,Callery pear,Murray Hill
447657,4,Alive,Good,Japanese zelkova,West Concourse
45254,4,Alive,Fair,American hophornbeam,Pomonok-Flushing Heights-Hillcrest
444723,4,Alive,Good,littleleaf linden,Old Town-Dongan Hills-South Beach
405439,9,Alive,Good,littleleaf linden,Cambria Heights
366445,14,Alive,Fair,red maple,Allerton-Pelham Gardens
223164,18,Alive,Fair,Norway maple,Middle Village
564047,27,Alive,Good,pin oak,Whitestone
323460,5,Alive,Good,Siberian elm,Highbridge
79513,10,Alive,Good,American hornbeam,QN23
621648,5,Alive,Good,honeylocust,Sunset Park West
707413,4,Alive,Good,cherry,Jamaica
238977,0,Stump,,,Windsor Terrace
402340,0,Stump,,,Auburndale
139979,15,Alive,Good,ginkgo,Park Slope-Gowanus
558880,19,Alive,Good,pin oak,BK33
455343,4,Alive,Good,northern red oak,Melrose South-Mott Haven North
309843,11,Alive,Good,honeylocust,Central Harlem North-Polo Grounds
18988,11,Alive,Good,Amur maple,Park Slope-Gowanus
483458,15,Alive,Good,London planetree,Port Richmond
61125,30,Alive,Fair,silver maple,27
187647,3,Alive,Good,European hornbeam,Forest Hills
13205,18,Alive,Fair,cherry,West Village
112406,6,Alive,Good,Callery pear,Yorkville
334747,23,Alive,Fair,pin oak,Queensboro Hill
391750,11,Alive,Good,red maple,Pelham Parkway
592342,10,Alive,Good,Sophora,Murray Hill
152868,2,Alive,Good,Japanese tree lilac,Springfield Gardens South-Brookville
671872,21,Alive,Good,London planetree,Todt Hill-Emerson Hill-Heartland Village-Lighthous
56404,8,Alive,Fair,Japanese zelkova,Oakland Gardens
328617,4,Alive,Good,sawtooth oak,Steinway
125181,5,Alive,Poor,London planetree,East Harlem North
5447,13,Alive,Good,honeylocust,East Concourse-Concourse Village
710569,18,Alive,Fair,Norway maple,Bath Beach
488998,4,Alive,Good,Siberian elm,Oakwood-Oakwood Beach
643162,24,Alive,Good,silver maple,Bayside-Bayside Hills
189434,31,Alive,Good,silver maple,Murray Hill
464930,3,Alive,Good,American elm,New Dorp-Midland Beach
294264,13,Alive,Good,ginkgo,BX07
416384,4,Alive,Poor,'Schubert' chokecherry,Canarsie
100187,9,Alive,Good,American linden,Brooklyn Heights-Cobble Hill
599582,36,Alive,Fair,littleleaf linden,Queens Village
294118,4,Alive,Good,Japanese zelkova,Schuylerville-Throgs Neck-Edgewater Park
179273,15,Alive,Fair,honeylocust,Forest Hills
679178,21,Alive,Good,honeylocust,Stuyvesant Heights
203122,17,Alive,Good,Norway maple,Old Astoria
711370,11,Alive,Good,Norway maple,Dyker Heights
718176,9,Alive,Good,sweetgum,South Jamaica
455971,2,Alive,Good,maple,New Dorp-Midland Beach
693169,16,Alive,Fair,American linden,South Jamaica
152329,11,Alive,Good,Japanese zelkova,Washington Heights North
681303,16,Alive,Good,pin oak,Kew Gardens Hills
643058,2,Alive,Fair,pin oak,Midwood
406402,22,Alive,Good,London planetree,Bensonhurst West
379551,5,Alive,Good,cherry,Grymes Hill-Clifton-Fox Hills
561770,12,Alive,Good,Sophora,Hollis
416295,2,Alive,Good,ginkgo,Claremont-Bathgate
582848,0,Stump,,,Bedford
526920,11,Alive,Good,Sophora,Maspeth
608262,21,Alive,Good,sugar maple,Crown Heights South
178772,11,Alive,Poor,Norway maple,Kensington-Ocean Parkway
297579,17,Alive,Good,pin oak,Flatlands
373274,14,Alive,Good,maple,Forest Hills
671089,14,Alive,Good,Norway maple,Oakland Gardens
558415,15,Alive,Good,American linden,Baisley Park
42793,12,Alive,Good,Norway maple,QN20
514328,8,Alive,Fair,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
703850,26,Alive,Good,London planetree,Ozone Park
472414,21,Alive,Good,littleleaf linden,Lower East Side
515848,10,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
68093,20,Alive,Fair,London planetree,QN23
586672,0,Stump,,,New Springville-Bloomfield-Travis
661787,18,Alive,Good,pin oak,Oakland Gardens
50325,3,Alive,Fair,honeylocust,Mariner's Harbor-Arlington-Port Ivory-Graniteville
673310,3,Alive,Good,hedge maple,Maspeth
207429,3,Alive,Fair,magnolia,Sunset Park East
9226,2,Alive,Fair,Kentucky yellowwood,Crotona Park East
279492,11,Alive,Fair,Norway maple,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan
22869,5,Alive,Good,American elm,Crown Heights North
597658,17,Alive,Good,red maple,Whitestone
235910,3,Dead,,,Clinton
618787,6,Alive,Good,'Schubert' chokecherry,Bay Ridge
114333,0,Stump,,,Flatbush
232909,12,Alive,Good,silver linden,Woodlawn-Wakefield
542483,15,Alive,Good,red maple,13
64877,17,Alive,Fair,London planetree,Murray Hill
567864,4,Alive,Good,Callery pear,Laurelton
167624,8,Alive,Good,Callery pear,24
219724,9,Alive,Good,red maple,QN20
205325,4,Alive,Fair,American linden,Bushwick North
125429,7,Alive,Good,honeylocust,Carroll Gardens-Columbia Street-Red Hook
660160,39,Alive,Good,London planetree,Auburndale
715738,19,Alive,Good,silver maple,Homecrest
229697,0,Stump,,,Bellerose
269245,4,Alive,Good,golden raintree,SoHo-TriBeCa-Civic Center-Little Italy
528077,19,Alive,Good,Norway maple,Maspeth
550123,24,Alive,Good,London planetree,Prospect Lefferts Gardens-Wingate
372263,14,Alive,Fair,Norway maple,Steinway
111358,2,Alive,Good,pin oak,QN60
545395,9,Alive,Good,littleleaf linden,Midwood
586031,9,Alive,Fair,red maple,Great Kills
114629,16,Alive,Good,pin oak,Hamilton Heights
506034,11,Alive,Good,honeylocust,Annadale-Huguenot-Prince's Bay-Eltingville
626661,11,Alive,Good,pin oak,Borough Park
305967,7,Alive,Fair,honeylocust,27
577104,3,Alive,Good,red maple,Maspeth
578129,20,Alive,Good,Callery pear,Springfield Gardens North
45784,0,Stump,,,Brooklyn Heights-Cobble Hill
315255,7,Alive,Fair,Callery pear,Crown Heights North
165997,17,Alive,Good,Norway maple,Crown Heights North
647138,5,Alive,Fair,Callery pear,Bensonhurst East
176558,2,Alive,Fair,swamp white oak,Prospect Lefferts Gardens-Wingate
99937,18,Alive,Good,tulip-poplar,SI24
233771,2,Alive,Fair,red maple,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
441472,5,Alive,Poor,Chinese elm,Old Town-Dongan Hills-South Beach
18350,4,Alive,Good,'Schubert' chokecherry,Hammels-Arverne-Edgemere
637250,6,Alive,Good,Callery pear,South Ozone Park
218588,20,Alive,Good,London planetree,Forest Hills
448345,2,Alive,Good,pin oak,East New York
42231,25,Alive,Good,London planetree,BX22
708955,2,Alive,Good,Sophora,Bensonhurst West
178976,14,Alive,Good,London planetree,BX34
303467,11,Alive,Good,Callery pear,Upper East Side-Carnegie Hill
414380,12,Alive,Good,honeylocust,Hunts Point
467942,3,Alive,Fair,scarlet oak,BK75
276136,8,Alive,Good,ginkgo,Battery Park City-Lower Manhattan
415751,31,Alive,Good,London planetree,Cypress Hills-City Line
74828,12,Alive,Fair,pin oak,Great Kills
172065,8,Alive,Good,common hackberry,Erasmus
249454,22,Alive,Good,green ash,Bellerose
607890,8,Alive,Good,pin oak,Cambria Heights
45639,5,Alive,Good,northern red oak,Greenpoint
615806,7,Alive,Good,Callery pear,New Springville-Bloomfield-Travis
394131,7,Alive,Good,Callery pear,Arden Heights
13157,30,Alive,Good,London planetree,New Brighton-Silver Lake
394029,14,Alive,Good,American linden,Van Nest-Morris Park-Westchester Square
578131,6,Alive,Good,Callery pear,Oakwood-Oakwood Beach
483523,7,Alive,Good,Japanese zelkova,Mount Hope
124577,13,Alive,Good,London planetree,Great Kills
254665,14,Alive,Good,Japanese zelkova,Bay Ridge
712355,2,Alive,Good,shingle oak,Ocean Hill
718467,17,Alive,Good,Callery pear,South Jamaica
694086,4,Alive,Good,ginkgo,South Jamaica
47776,13,Alive,Good,Norway maple,University Heights-Morris Heights
345280,4,Alive,Good,English oak,Prospect Lefferts Gardens-Wingate
554711,3,Alive,Good,pin oak,Soundview-Castle Hill-Clason Point-Harding Park
540934,10,Alive,Good,Callery pear,Todt Hill-Emerson Hill-Heartland Village-Lighthous
680451,24,Alive,Good,pin oak,Kew Gardens Hills
609173,40,Alive,Good,London planetree,14
599352,41,Alive,Good,mulberry,Whitestone
60846,4,Alive,Poor,red maple,Ocean Hill
460915,3,Alive,Good,honeylocust,New Dorp-Midland Beach
643945,30,Alive,Good,London planetree,Fresh Meadows-Utopia
651420,20,Alive,Good,Norway maple,South Ozone Park
15988,29,Alive,Good,pin oak,Grymes Hill-Clifton-Fox Hills
305377,10,Alive,Good,pin oak,Hunters Point-Sunnyside-West Maspeth
242700,25,Alive,Good,honeylocust,Ocean Parkway South
359370,16,Alive,Good,London planetree,QN63
559268,32,Alive,Good,London planetree,BK91
383542,7,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
527487,11,Alive,Fair,American linden,Great Kills
121943,4,Alive,Good,eastern redbud,College Point
245312,2,Alive,Good,Douglas-fir,Queensboro Hill
486354,2,Alive,Good,littleleaf linden,Erasmus
401638,14,Alive,Good,Norway maple,Kensington-Ocean Parkway
707238,8,Alive,Good,cherry,Bayside-Bayside Hills
62765,25,Alive,Good,pin oak,Oakland Gardens
452357,31,Alive,Good,London planetree,East Flatbush-Farragut
645600,15,Alive,Good,Callery pear,Dyker Heights
84688,4,Alive,Good,Sophora,Stuyvesant Town-Cooper Village
368393,25,Alive,Good,northern red oak,Laurelton
97641,4,Alive,Good,honeylocust,Brooklyn Heights-Cobble Hill
558386,7,Alive,Good,Sophora,Baisley Park
179295,10,Alive,Fair,hawthorn,Flatbush
643759,3,Alive,Good,cherry,Auburndale
114175,7,Alive,Good,pin oak,Hamilton Heights
1489,9,Alive,Good,Norway maple,QN54
125958,16,Alive,Fair,London planetree,46
464011,4,Alive,Good,cherry,East New York (Pennsylvania Ave)
75806,4,Alive,Good,ginkgo,Hudson Yards-Chelsea-Flatiron-Union Square
307353,7,Alive,Good,ginkgo,Astoria
175975,14,Alive,Fair,London planetree,Flatbush
129378,17,Alive,Fair,London planetree,Stuyvesant Heights
199184,11,Alive,Fair,Norway maple,Madison
375526,4,Alive,Good,American elm,Sunset Park East
342714,18,Alive,Good,Norway maple,QN54
7637,13,Alive,Good,white oak,Soundview-Castle Hill-Clason Point-Harding Park
489434,7,Alive,Good,Callery pear,Oakwood-Oakwood Beach
303111,8,Alive,Good,willow oak,BX39
191295,2,Alive,Good,littleleaf linden,Park Slope-Gowanus
188476,15,Alive,Good,willow oak,Yorkville
556533,2,Alive,Good,Siberian elm,Van Nest-Morris Park-Westchester Square
165664,3,Alive,Good,sweetgum,Bensonhurst West
40166,2,Dead,,,Kew Gardens Hills
415122,17,Alive,Good,northern red oak,Claremont-Bathgate
454400,3,Dead,,,Melrose South-Mott Haven North
561368,30,Alive,Good,pin oak,East Flatbush-Farragut
695853,3,Alive,Good,Kentucky coffeetree,Oakland Gardens
281072,7,Alive,Good,littleleaf linden,Ocean Hill
178182,17,Alive,Good,northern red oak,Park Slope-Gowanus
177745,7,Alive,Good,honeylocust,Carroll Gardens-Columbia Street-Red Hook
456420,2,Alive,Good,white oak,New Dorp-Midland Beach
631490,17,Alive,Poor,pin oak,Jamaica Estates-Holliswood
575236,10,Alive,Good,Japanese zelkova,Astoria
94528,7,Alive,Good,Callery pear,30
211759,4,Alive,Poor,crab apple,Upper West Side
419399,10,Alive,Fair,London planetree,Crown Heights North
203111,3,Alive,Good,silver linden,Bayside-Bayside Hills
169634,2,Alive,Good,sawtooth oak,Crown Heights South
351707,0,Stump,,,Annadale-Huguenot-Prince's Bay-Eltingville
354700,16,Alive,Good,Sophora,Middle Village
11797,6,Alive,Good,'Schubert' chokecherry,Pomonok-Flushing Heights-Hillcrest
20689,23,Alive,Good,American elm,Crown Heights North
455956,3,Alive,Fair,London planetree,Crown Heights North
656235,23,Alive,Good,pin oak,Kew Gardens Hills
360453,14,Dead,,,Forest Hills
216007,12,Alive,Good,Callery pear,Arden Heights
451552,23,Alive,Good,London planetree,Cypress Hills-City Line
420062,7,Alive,Good,sycamore maple,Brownsville
266985,5,Alive,Good,American linden,Richmond Hill
370857,11,Alive,Good,London planetree,Rossville-Woodrow
607839,13,Alive,Good,littleleaf linden,Queens Village
364020,18,Alive,Fair,London planetree,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
194354,6,Alive,Good,Callery pear,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
623259,30,Alive,Good,London planetree,Borough Park
463468,3,Alive,Good,cherry,Far Rockaway-Bayswater
689343,7,Alive,Good,white ash,Rugby-Remsen Village
291883,27,Alive,Good,London planetree,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
639277,6,Alive,Good,Callery pear,Brighton Beach
634473,4,Alive,Good,purple-leaf plum,Douglas Manor-Douglaston-Little Neck
501724,13,Alive,Fair,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
591216,16,Alive,Good,green ash,Glen Oaks-Floral Park-New Hyde Park
705670,11,Alive,Good,American linden,19
220458,4,Alive,Good,swamp white oak,West New Brighton-New Brighton-St. George
605066,19,Alive,Fair,Norway maple,St. Albans
69699,11,Alive,Fair,London planetree,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
211636,9,Alive,Good,honeylocust,31
7189,0,Stump,,,Washington Heights South
372363,2,Alive,Good,golden raintree,New Brighton-Silver Lake
26571,11,Alive,Good,red maple,Great Kills
500621,16,Alive,Good,honeylocust,Westchester-Unionport
97531,15,Alive,Good,honeylocust,Washington Heights North
542211,19,Alive,Fair,London planetree,45
162099,5,Alive,Good,Callery pear,Ocean Parkway South
600936,16,Alive,Good,littleleaf linden,Auburndale
85787,30,Alive,Good,silver maple,Douglas Manor-Douglaston-Little Neck
624686,28,Alive,Good,London planetree,Borough Park
206764,8,Alive,Fair,ginkgo,Murray Hill-Kips Bay
663108,30,Alive,Good,London planetree,QN54
394239,9,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
61280,7,Alive,Fair,Callery pear,Turtle Bay-East Midtown
574079,14,Alive,Good,honeylocust,St. Albans
192270,11,Alive,Good,pin oak,Hunters Point-Sunnyside-West Maspeth
453260,13,Alive,Fair,Japanese zelkova,New Dorp-Midland Beach
121847,3,Alive,Good,Japanese tree lilac,Astoria
82876,4,Alive,Good,honeylocust,Hunts Point
387014,6,Alive,Poor,littleleaf linden,Turtle Bay-East Midtown
275055,18,Alive,Good,black locust,Glen Oaks-Floral Park-New Hyde Park
7674,23,Alive,Fair,pin oak,Kew Gardens
228340,3,Alive,Fair,London planetree,SoHo-TriBeCa-Civic Center-Little Italy
228045,31,Alive,Good,London planetree,Midwood
419301,0,Stump,,,Midwood
90084,3,Alive,Good,cherry,Oakland Gardens
